"","V1","V1","genotype","Vcmax","c2n_leaf","cuticular_cond","SLA","quantum_efficiency","leaf_respiration_rate_m2","stomatal_slope.BB","growth_respiration_coefficient","Jmax","chi_leaf","extinction_coefficient_diffuse"
"282","282","282",10196,28.657417333244,17.1680453780604,4003.21628545627,15.1416364348566,0.0626265881771781,2.24819335823226,3.0298615291116,0.460513021101834,86.5822503668063,1.56316733114312,0.0502560846184576
"283","283","283",10197,32.159144908272,29.3329152264769,6274.56650871761,15.2989226446837,0.0633490494200097,2.34139842363823,3.04226260429134,0.478222084845123,94.072758885282,1.64426223398023,0.0549944371810968
"284","284","284",10198,27.7732426998181,46.253885720479,11451.3585472134,15.4670010357685,0.0642441692622868,2.46988814590299,3.05659696979153,0.513418235203357,101.950090752632,1.73584909265598,0.0592632564322523
"285","285","285",10199,31.0689979346453,21.4305706311255,1358.28835977146,15.7280904197285,0.0656271717124036,2.72593237072894,3.0738939060701,0.313757646361059,109.578589882218,1.83942688031845,0.0631813177388262
"286","286","286",10200,29.4757310741452,33.7683723719796,2737.41463196721,16.9313320515275,0.056441989614137,1.44601472807738,3.09557453486371,0.332954789132979,117.260067127436,1.96049126289591,0.0670423631016376
"287","287","287",10201,34.5695593113837,59.6978173626807,4388.26368560079,14.60158588524,0.0583208761192314,1.62736514487501,3.12941849299572,0.346324657848201,125.150045742508,2.11299150611504,0.0706532765374366
"288","288","288",10202,24.410336613092,13.7617636813983,6948.29061944501,14.9816855212242,0.0592988204422206,1.73773914484108,3.26596188479365,0.357039243191782,132.975842966251,2.36421425165775,0.0745375892507209
"289","289","289",10203,29.7563604116684,26.6442742329473,13464.8276740211,15.16353599351,0.0600944328512569,1.82838910157644,2.58050679288566,0.36538803910057,141.561009945564,2.7852468152197,0.0783436803370084
"290","290","290",10204,28.1171622414062,41.0733199697965,1655.0527223565,15.3211304834923,0.0607713676059046,1.89985408629894,2.87346188856285,0.373440089533391,149.959241179509,0.461933837460457,0.0821630307391321
"291","291","291",10205,31.4163513549841,18.6747902994679,3023.09139897215,15.4942669293815,0.0613947395950101,1.96818393251903,2.90841456612921,0.381088852857046,159.077448220749,0.587614106368991,0.0860117071944608
"292","292","292",10206,27.0316586127775,30.7693007395695,4795.6053088747,15.7884398515927,0.0620061225668398,2.03890331047463,2.93204746176679,0.388385822927528,168.528706718025,0.657898193985374,0.0902026943192357
"293","293","293",10207,30.5301949591033,49.5373491239318,7692.07463101111,18.1975613798159,0.0626958777977853,2.1034418707214,2.94817335262912,0.39514009565571,178.986887267382,0.716063516119889,0.0947105840149744
"294","294","294",10208,28.9630718537691,22.7831585137449,16823.5441678967,12.2623363257809,0.0634145738262281,2.17256548274043,2.96227029431991,0.401916807220264,191.292272963926,0.767874703876012,0.0990355951329153
"295","295","295",10209,32.7500194793567,35.3376070032694,1907.0169312354,14.6998140933822,0.0643554553196106,2.25530848625404,2.97356146370712,0.409023238459978,205.75874842445,0.813664251973221,0.1031532610616
"296","296","296",10210,26.2277681144054,70.5621611100424,3317.58378409582,15.0160306622444,0.0658205661207022,2.35061545652902,2.98499724261421,0.415855720792626,222.919064549487,0.85869350620371,0.107987473543919
"297","297","297",10211,30.1248344233104,8.90226998651645,5221.18065059756,15.1907969144763,0.0567629601752595,2.48293484924838,2.99671991258157,0.422900348113692,246.609897153878,0.901094403392553,0.112641618162735
"298","298","298",10212,28.5564089412908,24.5233341436915,8596.86268516004,15.3487815442516,0.0584166722021737,2.7669180841622,3.00749741478847,0.430176912575646,292.429693504807,0.943167944678283,0.118009818752036
"299","299","299",10213,31.980938498874,37.6506309293405,24826.7772752635,15.5276338089796,0.0594011758952812,1.46569249856073,3.01904503069939,0.438512810125178,24.0309758319851,0.983052469104457,0.123742247201379
"300","300","300",10214,27.627162666197,16.0899159545221,696.168718177502,15.8732641524767,0.0601657899251624,1.63787224483802,3.03063683018881,0.44799201821806,39.7317603745113,1.02644900014349,0.129925682991932
"301","301","301",10215,30.9505421515482,28.4789512969656,2209.97640378934,13.3424206487822,0.0608191381501067,1.74585338436004,3.04302190370657,0.461428366879216,51.6620447388916,1.06847852904851,0.13649509555575
"302","302","302",10216,29.3723867641591,44.3536251049631,3711.69078850076,14.7712157547663,0.0614476164639359,1.83405060172078,3.05744354104217,0.479116127432864,62.1639597430141,1.1121269249027,0.144942078104177
"303","303","303",10217,34.0070839946776,20.5717474620216,5799.62175070164,15.0476999686102,0.0620617259012652,1.90526105102429,3.07501967618476,0.517581357178457,70.3138962077873,1.15534079574748,0.154352654620327
"304","304","304",10218,25.6094954339099,32.7758513636577,10130.5096605444,15.2137748796555,0.0627528228952186,1.97338539248803,3.0972153149658,0.315346718245153,78.6350479688509,1.19812065014752,0.165123758197445
"305","305","305",10219,29.9396220052484,55.3045847122906,1119.06109652087,15.3710947632453,0.0634942244367006,2.04374887692177,3.1326272456561,0.333779121679807,86.834581305673,1.24230261417453,0.176998836471423
"306","306","306",10220,28.360840499397,11.9909141666216,2489.66019378532,15.5635636181685,0.0644516244116309,2.10814153592655,2.74571284864608,0.346845483567351,94.4604386228032,1.28916434640082,0.191483686199403
"307","307","307",10221,31.69011837787,25.7576274289148,4075.3038625989,15.9623593206145,0.0660578888866487,2.17831699448212,2.87589668062443,0.357473898705567,102.207116764756,1.34060076807935,0.210620953635993
"308","308","308",10222,27.3469149285994,39.7330759213108,6387.28516936366,13.8450030784925,0.0569567042496634,2.26292464198923,2.90999328832916,0.365669898203225,109.762933861733,1.39281449765381,0.242374224277865
"309","309","309",10223,30.7217496469612,17.6526797682087,11847.92295552,14.8252286569439,0.0585075962379174,2.35860709227344,2.93306668393687,0.373782365388225,117.684745925386,1.44289732435201,0.303188721073981
"310","310","310",10224,29.1634579484373,29.8362317901566,1415.80853772328,15.073313354087,0.0594767336994137,2.49816105172932,2.94889416133996,0.38147062579674,125.530933655737,1.5021861659913,0.0283989822543721
"311","311","311",10225,33.2927071424332,47.3557484771367,2795.16727878427,15.2379427164719,0.0602268931817775,2.81102377100177,2.96305174403371,0.388730465069763,133.253682108274,1.56515453695971,0.0387013399511336
"312","312","312",10226,26.6871313415906,21.9168937156806,4470.86223938827,15.3927730474561,0.0608768161018275,1.48342065297883,2.97410894536884,0.395549302383464,141.953944688288,1.64762085271239,0.0453162327110764
"313","313","313",10227,30.3325055581268,34.2479201637184,7104.80829222585,15.6018627400444,0.0615032259595725,1.64743274809532,2.98592699633751,0.402277409459813,150.382377178216,1.73947623328836,0.0503650376034002
"314","314","314",10228,28.7519274703455,62.127694497584,14013.7002706388,16.0910987414695,0.0621189806149169,1.75116132244552,2.99739765616894,0.409331737419959,159.539930779753,1.84252063032619,0.0550848499324173
"315","315","315",10229,32.325845129967,14.3319470772386,1705.57918022142,14.1590683711898,0.0628196380153882,1.84072160840591,3.00811952030716,0.416176147636538,168.979373691218,1.96295136502991,0.0593746199703111
"316","316","316",10230,27.8944496721805,27.0881555877184,3075.17796578013,14.874965399162,0.0635590288361829,1.91011522294141,3.01951701364811,0.42334630765808,179.545163518683,2.1169119456236,0.0633055371724086
"317","317","317",10231,31.1746789170939,41.8700302010616,4878.08975845156,15.099024333288,0.0645592351159224,1.97911030820712,3.03134304600189,0.430586182428132,192.107598769992,2.3739322138007,0.0671266449556565
"318","318","318",10232,29.5699442578471,19.1431756730394,7828.58033595444,15.2580162081401,0.0662692309224273,2.04798033881567,3.04355240184497,0.439007308055818,206.277931379334,2.79826795306695,0.070776138220244
"319","319","319",10233,35.3822146091386,31.3081357644826,17910.5602483171,15.4182456633323,0.0571836304829069,2.11421927763951,3.05833325694045,0.448518204451474,223.665946207754,0.467757323390299,0.0746858769238016
"320","320","320",10234,23.8292904953199,50.9152463538097,1966.73980251377,15.6445741770273,0.058617320335829,2.18364794401727,3.07637683185663,0.462124109082362,248.202991895524,0.589948966357481,0.0784806200184265
"321","321","321",10235,29.7139870217342,23.2121110013386,3378.95413253607,16.2816776124634,0.0595492178789135,2.26973212518614,3.09915153217818,0.480385571790241,296.583157570837,0.659566869358488,0.0822989701125147
"322","322","322",10236,28.0614066424114,35.9508691061985,5308.2450251207,14.3610804114166,0.0602887431852056,2.37034986237414,3.13582281027318,0.523889618926745,24.9963020446237,0.718186360895682,0.0861425907758326
"323","323","323",10237,31.3575430933726,78.8478494926594,8810.02766850358,14.9167604843487,0.0609455659766382,2.51125520773731,2.77052918059135,0.316789125550229,40.2783950368044,0.769024598353595,0.090353722077584
"324","324","324",10238,26.9554438447513,5.50226370510129,28340.3141918847,15.121207497002,0.0615577406942406,2.87118524160518,2.87808099425801,0.334566474826575,52.2837396319899,0.81536758231998,0.0949923571302081
"325","325","325",10239,30.4884879390608,23.7646265051945,795.609471750609,15.2795549195456,0.0621764762740385,1.50185615897643,2.9113936891705,0.347421211491784,62.5931476800148,0.859767594085779,0.0991058309206095
"326","326","326",10240,28.912198663135,36.7149916639498,2262.42365502646,15.4431678520279,0.0628817598620286,1.65756328433157,2.93419635985896,0.358019247324173,70.5965144045171,0.902536179717224,0.103318873221725
"327","327","327",10241,32.6361848534853,15.1009725165343,3788.51001801726,15.6830528241361,0.0636344898614285,1.75960965976705,2.94975903897415,0.366235817006801,78.9972691312627,0.945305795743654,0.108132788423038
"328","328","328",10242,26.1084303021831,27.707966870667,5922.1184297143,16.5380324327013,0.0646678719344694,1.84575789865311,2.96357077563054,0.374342762704806,87.1695575195098,0.984585870227836,0.112827743445444
"329","329","329",10243,30.0873672778226,42.8487976520868,10422.9708396025,14.5188653265588,0.0665548490633084,1.91624865529474,2.97485459022213,0.381825593862757,94.8016780712964,1.027888016668,0.118184645982838
"330","330","330",10244,28.5162441769858,19.8051795119393,1187.36897070473,14.9515179394084,0.0573561291713818,1.98515759255327,2.98665175443365,0.389146208313729,102.495531975017,1.06993665360497,0.123898336965206
"331","331","331",10245,31.9093604189927,31.9527835815659,2551.1303026915,15.1443632649654,0.0587141296377995,2.05355848610365,2.99796740144658,0.395882628514496,110.046640362916,1.11344987689701,0.130112134886706
"332","332","332",10246,27.5621187190697,52.6261741738637,4158.732041726,15.3012808954441,0.0596342256641949,2.11974179177704,3.00876556361729,0.402603891662308,117.972124927758,1.1568430563526,0.1366978388878
"333","333","333",10247,30.8884240167501,10.5995838964047,6512.31234161712,15.4716750063375,0.0603577499251769,2.1896070225595,3.02041342373581,0.409662115746789,125.954079398227,1.1991946880946,0.145142872886756
"334","334","334",10248,29.3141552249908,25.1231944347329,12230.6303303218,15.7349045083035,0.0610000394991605,2.27503748019013,3.03215019188792,0.416457657431298,133.515194008161,1.24446120121503,0.154661020083141
"335","335","335",10249,33.797644375507,38.5565185831976,1488.06236384923,17.0230685015084,0.0616152842906561,2.37852154220618,3.04445210217147,0.423585156601831,142.421932751403,1.29064931901045,0.165342836274196
"336","336","336",10250,25.4108240862165,16.8126040492034,2863.66138333195,14.6155327803664,0.0622384624154943,2.52647590199792,3.05929469453559,0.431113227869402,150.775888047766,1.34179036630037,0.177344054205795
"337","337","337",10251,29.8904289508005,29.0661729183182,4549.9110510834,14.9859214332883,0.0629490210760524,2.99004617035435,3.07740282473994,0.439455502834464,159.922886189753,1.39420636733709,0.191894595059108
"338","338","338",10252,28.2995152602976,45.6195541313785,7221.78900123536,15.1670272317405,0.0637254781148487,0.821475453882829,3.10084206042357,0.449262910495686,169.440997700605,1.44437458503067,0.211122486633973
"339","339","339",10253,31.6120510726385,21.1499793576283,14596.031367845,15.3244375873721,0.0647772487383183,1.51621284576416,3.1394688175605,0.462762699627095,180.138395088457,1.50444089612361,0.24494402814778
"340","340","340",10254,27.2545078505167,33.482279878418,1759.4874574954,15.4989473237114,0.0669551784954873,1.66664694258229,2.7859042208736,0.481458663472501,192.498095002378,1.56876196062526,0.305684575980729
"341","341","341",10255,30.6753769186172,58.1280225244393,3136.20561905096,15.7978840391133,0.0575211746068223,1.76731695558626,2.88048671449333,0.533448771211396,207.055769969306,1.64999723790491,0.0290111607295492
"342","342","342",10256,29.1128716191685,13.1912288793468,4967.11600974912,18.694084342536,0.0588179994983842,1.85214443305162,2.91275745193484,0.318260707831072,224.572285749145,1.74339625168366,0.0389636190211015
"343","343","343",10257,33.1313295587679,26.3423664327319,8021.05515015389,9.8552035018494,0.0597028118680246,1.92183684332854,2.93516810232716,0.335349208449328,249.394524498332,1.84479107595056,0.045460967398143
"344","344","344",10258,26.5877598631958,40.6301664599892,19045.3245861602,14.6305122333956,0.0604263753213675,1.99114702491414,2.95078659551889,0.347892041774557,299.685627443112,1.96731934732942,0.0505785207772873
"345","345","345",10259,30.2810227293553,18.3746403838167,2010.94027047104,14.9900570243917,0.0610557352910602,2.05896558496519,2.96435690684075,0.358493972371386,25.9484117760182,2.12253409911204,0.0551798583718574
"346","346","346",10260,28.7045582840091,30.4263684218855,3450.94108020466,15.1717801275229,0.0616634561410615,2.12609656907714,2.97556420494436,0.366593349195898,40.9437986193324,2.38659215045585,0.0595255967027028
"347","347","347",10261,32.2533476937208,48.7146484370084,5404.90578473444,15.3271262987762,0.062301334667977,2.19504352772175,2.98735860056295,0.374725750081823,52.7368086766118,2.84116830862819,0.0633989140879855
"348","348","348",10262,27.844785646919,22.456273948764,9051.02106972669,15.5025030182719,0.0630186302493639,2.28316220835686,2.99842062905359,0.382233876013993,62.9336307310417,0.476813680749858,0.0672962534459885
"349","349","349",10263,31.1205147664074,34.9905034531924,34457.7523926044,15.8106754277119,0.0638006460937634,2.38925406720986,3.0093840128006,0.389418686946863,71.1038924613636,0.592335586814915,0.0709091956105465
"350","350","350",10264,29.521559871328,66.6670872734128,869.790093866049,12.4634242303686,0.0648882312734241,2.54714281635253,3.02105960447719,0.396269670800296,79.3501237289466,0.661716909293177,0.0747583345002252
"351","351","351",10265,34.9306231749019,7.93892352384336,2321.63285535037,14.7147735483217,0.0674668172026535,1.08716302894715,3.03318527090773,0.402875033145672,87.5451950870695,0.720446565463276,0.0785915007616032
"352","352","352",10266,24.774683097015,24.2293222887174,3856.16764507876,15.0213261580208,0.0576936672669629,1.53425097407871,3.04512629351732,0.410038144132522,95.1974536570928,0.771001334121155,0.0824387357984422
"353","353","353",10267,29.802320984975,37.2948412552971,6035.5624436733,15.1939396742966,0.0589039099059307,1.6748242528739,3.06039133827433,0.416739427421741,102.857944565425,0.816364546580113,0.086298322134805
"354","354","354",10268,28.1764258382643,15.7025874886281,10717.4575040582,15.3539270894408,0.0597828312467572,1.77443961889485,3.07842634101434,0.423981519973657,110.343098207934,0.861478653753276,0.0904893377641142
"355","355","355",10269,31.473785228991,28.172398298132,1247.74307629277,15.5335605063427,0.0604905666614426,1.8577528829116,3.10291443886522,0.431529772064422,118.218137763845,0.903605039295588,0.0950754785171193
"356","356","356",10270,27.1069482236542,43.7132931804471,2608.11510713156,15.8844442561185,0.0611129823799417,1.9277448132373,3.1425929756687,0.439904134094647,126.318968956611,0.94682822944897,0.0992178043591802
"357","357","357",10271,30.5761484673981,20.3013679850292,4239.43787727531,13.4271680187599,0.0617314098117545,1.99610924279729,2.79930246193117,0.449828400791721,133.947646959747,0.985872446724704,0.103512672728211
"358","358","358",10272,29.015957964905,32.498862242987,6664.38894178412,14.7796576663992,0.0623562359553222,2.06420480854193,2.88281251103699,0.463552847108915,142.755096128254,1.02952616942741,0.108212835210795
"359","359","359",10273,32.8513180178166,54.2280308158392,12595.3236695848,15.052368687485,0.0630916288574689,2.13119083082377,2.91454747611339,0.482398006641845,151.140955515079,1.07129792524131,0.112937112613695
"360","360","360",10274,26.342730956125,11.4482537366009,1542.59154734529,15.2176957937545,0.063879801505136,2.20225143469623,2.93606937763721,0.547704050977834,160.245974914307,1.11534841956163,0.118394212926029
"361","361","361",10275,30.1737744895994,25.5081412620778,2914.89547293423,15.3744616351807,0.0649901184729116,2.28997210724862,2.95179304026219,0.229449593702741,169.97433547989,1.15834168991008,0.12407892397242
"362","362","362",10276,28.6105332820624,39.2662337682396,4620.55462384557,15.5678136583107,0.0683156796393791,2.39600815362145,2.96491137671241,0.319462247116711,180.553061034892,1.20060169084363,0.13028035321317
"363","363","363",10277,32.0711629928465,17.3277705340649,7375.54900925286,15.9822071224814,0.053444511621306,2.56396425685358,2.97646667845679,0.336055672246465,193.051825706906,1.24593595038439,0.136907809064678
"364","364","364",10278,27.7025904465205,29.4936267055677,15192.5197844916,13.902478697755,0.0578470832326407,1.18048545653346,2.9882333328191,0.348647573597976,207.79712679291,1.29203014768232,0.145349236861174
"365","365","365",10279,31.0138615483671,46.6549855059244,1813.68968477829,14.8326783003699,0.0589961528143012,1.54978785650131,2.99895678583587,0.358907480541587,225.743526772816,1.34434980373738,0.154834447494102
"366","366","366",10280,29.4213169142233,21.6059928839934,3187.57342980775,15.0774027024658,0.0598482155798508,1.68414333594636,3.01010221113785,0.367109330648316,250.822213363741,1.39569069553203,0.16565376810509
"367","367","367",10281,34.2654296222324,33.9297381744906,5057.83046309302,15.2404542989479,0.0605490273353609,1.78097267782956,3.02168607845309,0.37521137471797,305.407369210421,1.44618785687613,0.17769549219523
"368","368","368",10282,25.8042647476071,60.358872595752,8224.91789633678,15.3970113240662,0.0611855565130002,1.86357366802299,3.0337924579866,0.382647618561988,26.753724998907,1.50771876226401,0.192289637386655
"369","369","369",10283,29.9856860948865,13.9729283527423,20639.2678159149,15.6083453074609,0.0617961911315186,1.93343869147097,3.04593533094349,0.38981889933229,41.597554475425,1.57055397617659,0.211877689558844
"370","370","370",10284,28.416909000261,26.824228902291,2052.70865264034,16.1162856823244,0.0624319579332869,2.00125237250312,3.06115248600894,0.396615049895258,53.2637686829992,1.6536396347166,0.245900123336055
"371","371","371",10285,31.7593844024552,41.3455617133677,3517.30879280116,14.1954539917574,0.0631570531144707,2.06964230733606,3.07982906048579,0.403253164581959,63.416447486514,1.74670412184945,0.309808672634333
"372","372","372",10286,27.4300872084443,18.8603709037668,5493.33653620343,14.8802184551257,0.0639680494691767,2.13689592243044,3.10498231273315,0.410443009191052,71.453074026558,1.84921998372863,0.0294214206045006
"373","373","373",10287,30.7799445238855,30.9700653767616,9337.24587396598,15.1027000282772,0.0651336788740279,2.20851575189946,3.14513800349447,0.41709006688468,79.7130926454883,1.97345388230143,0.0392300514387178
"374","374","374",10288,29.219604189757,49.8732909675219,46995.8191872608,15.261421470223,0.0551019833775382,2.29672836173127,2.81072365669679,0.424439338428719,87.8400757438628,2.12631921859541,0.045646459859689
"375","375","375",10289,33.4297842220854,22.9250299169797,409.289888823296,15.4225308505114,0.0579767161464881,2.40683601547426,2.88495794909408,0.432009070620526,95.5052288366332,2.39339420977984,0.0507262015774809
"376","376","376",10290,26.7896070334774,35.5662564136863,2120.10159753614,15.6509888256799,0.059081287061701,2.58316541438863,2.91596907158131,0.440455996758337,103.125534434864,2.87498449433562,0.0552766159858461
"377","377","377",10291,30.3854718175621,72.9844870893392,3597.69928913635,16.3237590850526,0.0599081526351101,1.26511232195251,2.93712447694568,0.450649615923712,110.557061812301,0.48286168112338,0.0596706581409824
"378","378","378",10292,28.7971924227363,9.29644897694374,5625.8538172489,14.3862528286939,0.060606329078602,1.56242937415662,2.95258211234167,0.464526692790961,118.443899997887,0.594410406892426,0.0635229885271175
"379","379","379",10293,32.4199717686564,24.6550238579649,9654.57190873849,14.921487680791,0.0612353575321531,1.69312946117396,2.96551139347861,0.483657744382905,126.749954692358,0.664259781992216,0.0673864624776996
"380","380","380",10294,27.9524674981827,37.8435901640388,964.08465699802,15.1242590859657,0.0618533717159478,1.78746083902187,2.97705292251298,0.264868787314032,134.309271346613,0.722284288977828,0.0710239276272984
"381","381","381",10295,31.2331946865381,16.2649389219279,2383.83101288047,15.2830664422632,0.0624978402458825,1.87081285085125,2.98899537614425,0.320457409941134,143.032189818722,0.772745669559711,0.0748730480043331
"382","382","382",10296,29.6118108724193,28.6237199252875,3934.42909208439,15.4472738707639,0.0632225149099002,1.93879120995535,2.99968084498969,0.336770267041387,151.496378663468,0.817370963484196,0.0787009470834128
"383","383","383",10297,36.2620873458632,44.7044720267729,6184.4740904364,15.691384121246,0.0640483393034417,2.00552918031072,3.01077466294833,0.34928568758552,160.765371707996,0.862852675787493,0.0824995283903301
"384","384","384",10298,23.4132518762842,20.7106849121686,11107.4355190184,16.592501586691,0.065309721607972,2.07448191438175,3.02214983306953,0.359503761091202,170.421963363058,0.905076547348557,0.0863897817080976
"385","385","385",10299,29.6871915383383,32.9539382620698,1322.07787385254,14.5338315872926,0.0557113579741369,2.142141976977,3.03458351320072,0.367565210010164,181.094713889476,0.949009348640617,0.0906020468492048
"386","386","386",10300,28.032651791137,55.9603561467951,2688.06776450498,14.958129245487,0.0581229621272767,2.21427386536549,3.04671875842634,0.375548156577806,193.6950760339,0.987203955835412,0.0952109148877659
"387","387","387",10301,31.3226048225661,12.3346684874537,4319.94137083505,15.1472649389934,0.0591573634629551,2.30333216652923,3.06214602129832,0.383052222843814,208.493112439018,1.0306315328489,0.0993240824070354
"388","388","388",10302,26.9137978401646,25.9063007380044,6822.77421625103,15.305168718114,0.0599707068608375,2.41787029308991,3.08086658798183,0.390244200376196,226.422600891039,1.07257806169844,0.103596365664188
"389","389","389",10303,30.4688930826278,39.9894982084326,13097.5278968862,15.4752865306195,0.0606529082083535,2.59956167080184,3.10657035824048,0.396933566137935,252.731508388632,1.11690153317729,0.108384758448951
"390","390","390",10304,28.8827383149441,17.8564096156685,1606.47059083395,15.7443846006773,0.061277987488491,1.31100258995659,3.14793539112673,0.403728393168198,309.903739074969,1.1601273151455,0.113106826953055
"391","391","391",10305,32.586550487604,29.9810477583302,2984.53411734931,17.2043555102179,0.0619063984249591,1.57408342049008,2.81926045613826,0.410776267402889,27.4369776884615,1.2020691423429,0.118610032064654
"392","392","392",10306,26.0401423299008,47.6973470575353,4730.72907883308,10.6164428059472,0.0625610184418988,1.70009539109707,2.88723330529379,0.417470983603571,42.3436655978725,1.24788832524009,0.124196663027529
"393","393","393",10307,30.0610505152737,22.0529817659611,7561.34514107295,14.6459702779264,0.0632816723943843,1.79446224124533,2.91716200428726,0.424710875987261,53.6765061615652,1.29341346170378,0.130439603804339
"394","394","394",10308,28.4918821389092,34.4328719607419,16093.4084437236,14.9941594746732,0.0641548010666187,1.87576644884295,2.93811074374173,0.432448692334325,63.9259480346706,1.34642186557789,0.137166059309378
"395","395","395",10309,31.8717731046626,63.2038404488904,1870.30273545818,15.1749031066485,0.0654733658710162,1.94439951223035,2.95326033626538,0.440921926290176,71.8884629109265,1.39680788862743,0.145570131378564
"396","396","396",10310,27.5268872984034,14.5333677157777,3263.47664709928,15.3303229796681,0.0561144535728361,2.01158434369683,2.96607614484421,0.451331493492527,79.9607454116536,1.44861732310076,0.155262826613897
"397","397","397",10311,30.8647234121642,27.2171555403865,5145.50511923499,15.5076809940752,0.0582355638384876,2.07858110274284,2.97764798214034,0.465357069694665,88.1977427711048,1.51017027402717,0.165929939136476
"398","398","398",10312,29.2898438000399,42.0985309414381,8436.04271980978,15.8206547336358,0.0592353351101143,2.14724778267657,2.98958542349254,0.485170964119923,95.8742033200662,1.57247703559281,0.178071099548269
"399","399","399",10313,33.7073876450272,19.3067787329246,22989.7367331268,12.6634149434056,0.060037399816458,2.22090690259872,3.00036382555148,0.274890021832562,103.379625841324,1.6585601642423,0.192964194513821
"400","400","400",10314,25.2741974758519,31.4768664126657,577.947968266755,14.7237475948503,0.0606982790431698,2.31131969017687,3.01150847291934,0.321289312531939,110.886886052535,1.75074038589432,0.212828171922758
"401","401","401",10315,29.8648685194372,51.3896567676543,2162.49852463877,15.0252581295576,0.061338675914607,2.42901253752874,3.02261606408693,0.337496703378343,118.820025043834,1.85351136719685,0.246553135938522
"402","402","402",10316,28.2714900844616,23.3824451128276,3660.38826367674,15.1968122922297,0.0619656868764454,2.6218888425501,3.03521200734997,0.34994913631445,127.015266909186,1.97843936127396,0.31417575700966
"403","403","403",10317,31.5774385675146,36.1136712212055,5719.2498463993,15.3562989269086,0.0626352062732143,1.34823054867763,3.04764810436368,0.359917220617129,134.666457873838,2.13397733174565,0.0298862070696342
"404","404","404",10318,27.212069390611,83.1271709243016,9925.97891212808,15.5382591089265,0.0633539291551267,1.58512273881618,3.06300389409385,0.368015460727359,143.264119221256,2.40673760446328,0.0395707169995197
"405","405","405",10319,30.6459629149044,6.5653459492667,1054.59475698834,15.8961163530332,0.0642499707757743,1.70641951056964,3.08196814505508,0.375838031701998,151.781390103955,2.90424518346722,0.0458264634227935
"406","406","406",10320,29.088768719348,23.9204486918534,2433.69752656702,13.5195385768837,0.0656374789350562,1.80219581588568,3.10850431749022,0.383580164643782,161.05804411438,0.487803329519073,0.0508740491882527
"407","407","407",10321,33.0638497871524,36.8533585617908,4016.14470499436,14.791446392804,0.0564794609578391,1.88102279911062,3.15206278735438,0.390575896738254,170.824455218823,0.596871015997048,0.0554327045199548
"408","408","408",10322,26.5194323615537,15.3034879318686,6290.24417536537,15.0558476239898,0.0583299094364467,1.94988714377616,2.82890803602858,0.39733204086473,181.626904114979,0.66682777881363,0.059806919647296
"409","409","409",10323,30.2504847886704,27.8737853044563,11552.0297384516,15.2212743732389,0.0593069963404879,2.01737817081991,2.88939963309536,0.404100397119394,194.316435942599,0.723845225544405,0.0636637101082686
"410","410","410",10324,28.6795487560513,43.1515273447838,1367.04622796326,15.3778066132678,0.0601006438361433,2.08376266355243,2.91909638698337,0.411098288775287,209.510491873976,0.774365640047006,0.0674853002178372
"411","411","411",10325,32.2016028618707,19.960708505834,2750.84534593807,15.5719698303353,0.0607740772809822,2.15150177429496,2.93921636183476,0.417824549239076,227.28576613418,0.81912564985967,0.0710872752448396
"412","412","412",10326,27.8124014111705,32.1231933835076,4401.69116380737,15.9951619089395,0.0614000080823774,2.22926499615062,2.95418765548194,0.425028211171566,254.293375808023,0.8643387455382,0.0750423684950597
"413","413","413",10327,31.0919674456186,53.0197590683687,6984.03905303128,13.9495283748417,0.0620095901168581,2.31939739318572,2.96680224736695,0.432849842412411,315.98859553834,0.907072912005064,0.0788089129667849
"414","414","414",10328,29.4965447299158,10.8968588243064,13573.0733211092,14.8390617835554,0.0627040199488936,2.43987492060071,2.9782571889005,0.441518879829836,28.0675736487007,0.949979778518133,0.0826326438433204
"415","415","415",10329,34.7768504708692,25.2465759973399,1662.76444145013,15.0813978703365,0.063420389818697,2.64384414448397,2.9902208892641,0.451886471579913,42.9345111501067,0.988950080919986,0.0864998650571743
"416","416","416",10330,24.6392467368862,38.7886243096981,3030.92627938503,15.2431606620508,0.0643618627130234,1.38282300098033,3.00108984251156,0.466175793085893,54.0225647652869,1.03209149929942,0.0907265715722697
"417","417","417",10331,29.7804269419925,16.989193769267,4813.2195492897,15.4009285917579,0.0658501794464396,1.59620614001952,3.01206336746521,0.486792183412994,64.1767015387856,1.07376101494328,0.0953162616922889
"418","418","418",10332,28.1461749269115,29.207398837715,7721.06570620407,15.6149562419978,0.0567882079622959,1.71426974992548,3.02325811007579,0.282657661582052,72.2872551218355,1.11869263583122,0.0994333923146914
"419","419","419",10333,31.4437160180502,45.935079549661,17035.0168057237,16.1391848040626,0.0584274974079396,1.80996675276884,3.03595020918804,0.322110312534662,80.2775626287065,1.16112806514194,0.103739111681422
"420","420","420",10334,27.0681039553188,21.2975964447175,1918.71919292411,14.2303017258371,0.0594100353900469,1.88578653635347,3.04859357591873,0.338270672096387,88.5036851886146,1.20317488771568,0.108534828981743
"421","421","421",10335,30.5527249505119,33.6035020269931,3329.32673432843,14.8869424290337,0.0601719446775542,1.95390544429375,3.06395832558202,0.350635710910225,96.291299275001,1.24939495542539,0.113255667970636
"422","422","422",10336,28.9875533226055,58.8161175060448,5234.14060554708,15.1063941179433,0.0608226864216387,2.02251224670552,3.08329921229183,0.360283025846544,103.739164277822,1.29522147265094,0.118837600141266
